Время (с),A0 (В),A2 (В)
1.5947930812835693,2.706,2.314
1.5957920551300049,2.745,2.431
1.5993378162384033,2.784,2.471
1.6034111976623535,2.784,2.529
1.6034111976623535,2.902,2.529
1.6074142456054688,2.941,2.510
1.6119253635406494,3.020,2.431
1.6159253120422363,3.039,2.353
1.6159253120422363,3.059,2.333
1.6199243068695068,3.176,2.333
1.6239252090454102,3.157,2.431
1.6279902458190918,3.176,2.294
1.6279902458190918,3.216,2.235
1.6323387622833252,3.294,2.216
1.635849952697754,3.333,2.333
1.6398508548736572,3.333,2.255
1.6408510208129883,3.373,2.431
1.6438488960266113,3.373,2.667
1.6489160060882568,3.333,2.765
1.6489160060882568,3.314,2.980
1.652970314025879,3.235,2.980
1.6569709777832031,3.157,2.922
1.6610240936279297,3.137,2.961
1.6610240936279297,3.098,2.902
1.6651215553283691,3.000,2.706
1.6691176891326904,2.980,2.510
1.6731224060058594,2.941,2.373
1.6731224060058594,2.882,2.373
1.6771228313446045,2.843,2.294
1.6811246871948242,2.706,2.137
1.6856293678283691,2.647,2.275
1.6856293678283691,2.529,2.235
1.6896352767944336,2.471,2.196
1.6936357021331787,2.431,2.176
1.6936357021331787,2.333,2.176
1.6976354122161865,2.353,2.255
1.7016377449035645,2.333,2.314
1.7057058811187744,2.294,2.529
1.7057058811187744,2.275,2.471
1.709705114364624,2.275,2.412
1.7137746810913086,2.235,2.353
1.7178292274475098,2.196,2.275
1.7178292274475098,2.196,2.137
1.7218296527862549,2.137,2.078
1.7258288860321045,2.118,2.000
1.7308335304260254,2.118,1.922
1.7308335304260254,2.137,1.980
1.7348294258117676,2.098,2.039
1.7388317584991455,2.118,2.118
1.7388317584991455,2.118,2.216
1.7428295612335205,2.118,2.412
1.7468290328979492,2.137,2.412
1.750828504562378,2.176,2.451
1.750828504562378,2.255,2.471
1.7548303604125977,2.275,2.412
1.7588305473327637,2.333,2.314
1.7628743648529053,2.431,2.471
1.7628743648529053,2.471,2.412
1.7668750286102295,2.529,2.294
1.770928144454956,2.608,2.176
1.7751922607421875,2.647,2.176
1.7751922607421875,2.706,2.137
1.779228687286377,2.725,2.020
1.783228874206543,2.765,2.039
1.783228874206543,2.784,1.922
1.7872674465179443,2.824,1.941
1.7922699451446533,2.843,2.020
1.796267032623291,2.882,1.980
1.796267032623291,2.922,2.098
1.8002679347991943,2.882,2.255
1.8042683601379395,2.824,2.373
1.8082685470581055,2.804,2.333
1.8082685470581055,2.784,2.686
1.8122668266296387,2.784,2.667
1.8162684440612793,2.765,2.706
1.8208119869232178,2.765,2.843
1.8208119869232178,2.784,2.961
1.8248169422149658,2.784,2.941
1.828871488571167,2.784,2.863
1.828871488571167,2.804,2.745
1.8328711986541748,2.843,2.588
1.8368713855743408,2.843,2.451
1.8408715724945068,2.843,2.235
1.8408715724945068,2.863,2.137
1.8449597358703613,2.804,1.863
1.8489611148834229,2.784,1.725
1.853003978729248,2.765,1.647
1.853003978729248,2.725,1.431
1.8570032119750977,2.725,1.353
1.861048936843872,2.686,1.255
1.8650484085083008,2.706,1.353
1.8660483360290527,2.706,1.314
1.8691082000732422,2.706,1.412
1.8741745948791504,2.706,1.510
1.8741745948791504,2.706,1.569
1.878183126449585,2.706,1.804
1.8821823596954346,2.608,1.804
1.8862173557281494,2.569,2.078
1.8862173557281494,2.471,2.078
1.8902943134307861,2.431,2.059
1.8942954540252686,2.373,2.196
1.8982951641082764,2.353,2.333
1.8982951641082764,2.353,2.490
1.902294635772705,2.333,2.627
1.9062955379486084,2.353,2.706
1.910294532775879,2.353,2.804
1.910294532775879,2.392,2.725
1.9142951965332031,2.412,2.627
1.919294834136963,2.451,2.392
1.919294834136963,2.451,2.294
1.9233553409576416,2.451,2.196
1.9274094104766846,2.431,1.961
1.9314100742340088,2.451,1.863
1.9314100742340088,2.431,1.824
1.935412883758545,2.412,1.667
1.9394094944000244,2.412,1.510
1.9434714317321777,2.392,1.412
1.9434714317321777,2.412,1.353
1.9474709033966064,2.333,1.078
1.951547622680664,2.373,0.804
1.9555513858795166,2.392,0.706
1.9555513858795166,2.392,0.451
1.9596540927886963,2.431,0.392
1.9637022018432617,2.471,0.510
1.9637022018432617,2.490,0.608
1.9677112102508545,2.549,0.922
1.9717140197753906,2.549,1.196
1.9757134914398193,2.549,1.745
1.9767155647277832,2.529,2.157
1.9797136783599854,2.549,2.549
1.9837136268615723,2.529,3.176
1.988222599029541,2.490,3.294
1.988222599029541,2.549,3.490
1.9922795295715332,2.510,3.765
1.9962785243988037,2.510,3.824
2.0011794567108154,2.549,3.941
2.0011794567108154,2.529,4.000
2.005183696746826,2.471,4.157
2.0091841220855713,2.431,4.137
