Время (с),A0 (В),A1 (В)
0.6511819362640381,4.51,4.949882559697347
0.6636948585510254,2.961,3.0166980502401475
0.671898603439331,4.353,4.046688733739628
0.6839544773101807,2.294,2.2951446809692237
0.6920187473297119,2.98,3.215264913725481
0.7050175666809082,1.627,1.4127014733095271
0.7130172252655029,3.294,2.7194995581033883
0.7251660823822021,2.098,2.316080228939436
0.7332422733306885,3.529,3.1936642745710966
0.7452487945556641,1.784,1.6881527509637155
0.7537553310394287,2.765,3.058703374774662
0.7657594680786133,1.314,1.5522365471685728
0.7737641334533691,2.098,1.790970384307284
0.7828159332275391,0.0,0.0
0.794816255569458,1.314,1.3039170182623843
0.802875280380249,1.157,1.2302134268661207
0.8149940967559814,3.294,2.8235831997292182
0.8229937553405762,2.529,2.3879441493336198
0.8361036777496338,4.471,3.807933905284921
0.8441729545593262,2.882,3.207389931654715
0.8566842079162598,4.412,4.349172449230991
0.8646852970123291,3.059,2.757287525945661
0.8768310546875,4.804,4.865937518560302
0.8848884105682373,3.725,4.373805977964645
0.8963968753814697,4.804,4.866980210056128
0.9054679870605468,4.804,3.8819401365026707
0.913468599319458,4.824,4.741972276669794
0.9254679679870604,4.176,4.381684890704134
0.9344689846038818,4.824,4.3188539526121925
0.9464709758758544,4.412,4.500898043304419
0.9539775848388672,4.824,4.548783453450459
0.966977596282959,4.471,4.82581167658265
0.974977731704712,4.824,3.9607008605187652
0.9871425628662108,4.647,4.616610023103717
0.9952101707458496,4.824,4.287064062219285
1.007209062576294,3.882,3.5311152803104635
1.0162088871002195,4.824,4.048968693966478
1.0282089710235596,2.765,2.8326331567068816
1.0362093448638916,4.824,4.017381586368261
1.044290542602539,2.471,2.310294727392634
1.0568816661834717,4.255,4.7862841662268885
1.064880609512329,0.843,0.7310026759178151
1.076981782913208,4.039,4.771307555755865
1.0850334167480469,2.02,1.6933344341930179
1.0981366634368896,4.588,4.745888376944204
1.1061365604400637,1.922,1.8237558688186093
1.1142053604125977,4.804,4.725130210892468
1.1257648468017578,2.373,2.432053755804747
1.134333610534668,4.784,4.26500662623733
1.146894454956055,3.059,2.9899493736965583
1.1554007530212402,4.784,4.404736952810728
1.167452335357666,2.529,2.0659718753643923
1.1754517555236816,4.255,3.859588690183706
1.187453269958496,1.137,1.3197293068342164
1.196514368057251,3.196,2.672233425497856
1.204598903656006,0.882,1.0366962476562767
1.216597557067871,3.157,2.926108209795161
1.2246005535125732,0.294,0.2358747582901054
1.2367467880249023,2.255,2.460230835010879
1.2457568645477295,0.0,0.0
1.2574069499969482,2.765,2.930010798595019
1.2655260562896729,0.451,0.4311914179034046
1.2785253524780271,2.686,3.1782867812883047
1.286524772644043,0.216,0.17403536866525832
1.2945866584777832,2.157,2.0455664304032086
1.3065850734710691,0.216,0.22024406568514462
1.3147075176239014,2.843,3.162613410940074
1.3267674446105957,0.0,0.0
1.3357677459716797,1.843,1.7506527037838246
1.3479115962982178,0.0,0.0
1.3561007976531982,1.059,1.0228600568968962
1.3681013584136963,0.0,0.0
1.376101016998291,3.608,3.887789963363266
1.388101577758789,0.627,0.5571543929658879
1.3972270488739014,3.627,3.6858434208721986
1.4092252254486084,0.706,0.8450945588344988
1.4175121784210205,4.765,3.826299132590901
1.4255611896514893,1.765,1.5550606349147438
1.4376444816589355,3.216,3.513750273916631
1.44569730758667,0.0,0.0
1.4582087993621826,3.216,3.6495243605788943
1.4662091732025146,0.843,0.9685566223864521
1.479271411895752,3.863,4.267200908183291
1.4872677326202393,0.784,0.8668562652363144
1.4993746280670166,4.0,3.2746188269883483
1.5074443817138672,0.627,0.5258915394150253
1.519444465637207,4.51,3.7312458632543724
1.5284442901611328,0.608,0.4945787331513865
1.540546178817749,3.765,4.3981101733159775
1.5485975742340088,0.0,0.0
1.557110071182251,3.451,3.934406317180474
1.5691070556640625,0.0,0.0
1.577173948287964,3.255,3.8401688551541016
1.5891754627227783,0.0,0.0
1.5971720218658447,3.412,3.8656841611119663
1.6103146076202393,0.0,0.0
1.618366241455078,1.627,1.738375371376038
1.6263644695281982,0.0,0.0
1.6383676528930664,1.471,1.7352813153872675
1.6463673114776611,0.0,0.0
1.6588845252990725,1.941,1.983963309298698
1.6674659252166748,0.0,0.0
1.6794657707214355,3.078,2.8948692597716623
1.6874659061431885,0.0,0.0
1.7004661560058594,3.804,4.470485547803671
1.7084681987762451,0.0,0.0
1.716465950012207,3.51,3.6198801891322065
1.7285254001617432,0.0,0.0
1.7366364002227783,3.529,4.166365647157916
1.7496485710144043,0.039,0.04456127242618322
1.7577061653137207,3.882,3.33325084706635
1.7698256969451904,0.0,0.0
1.7774720191955566,3.471,3.4275732627785187
1.790470838546753,0.176,0.14253879406815914
1.798470973968506,3.843,3.3596542494475967
1.806471347808838,0.098,0.09413584167638717
1.818532466888428,3.392,3.1341721047891826
1.8265845775604248,0.0,0.0
1.8389341831207275,2.431,2.1192518605204236
1.8479349613189695,0.0,0.0
1.8596429824829104,2.451,2.187961493852447
1.8676490783691408,0.0,0.0
1.8802073001861568,2.039,2.4263089699726197
1.8887972831726076,0.0,0.0
1.9008479118347168,1.627,1.411549869488989
1.9089035987854004,0.0,0.0
1.9209046363830569,2.706,2.655522426598316
1.9289038181304927,0.0,0.0
1.937903642654419,2.627,2.747644296915851
1.9499187469482424,1.353,1.4109933463098379
1.9584252834320068,3.471,3.5665588163461117
1.9704804420471191,0.0,0.0
1.9784791469573972,2.216,2.250796763230635
1.9904778003692627,0.078,0.08287662073737435
1.9985346794128416,2.627,2.452065092283066
2.0115842819213867,0.706,0.8372612530476384
2.019582271575928,2.235,2.2242872821158532
2.031582832336426,1.804,1.7178510096028865
2.0396504402160645,2.314,2.443195796954938
2.052708387374878,1.667,1.9428114415175775
2.0607407093048096,1.863,1.8140707533858809
2.0688486099243164,0.51,0.611545279338429
2.080916166305542,1.902,1.7017579787422243
2.088917016983032,2.667,3.0331765711970085
2.1009860038757324,3.608,3.2786654304958294
2.1099860668182373,3.039,2.672355344170845
2.122076272964477,3.255,3.5314526434161695
2.1301586627960205,2.843,3.0206482788065596
2.1381618976593018,3.353,3.119622810684357
2.1502904891967773,1.843,2.024144602483547
2.1587979793548584,2.216,1.8010785987839086
2.170898199081421,1.588,1.811753738711309
2.1788973808288574,2.157,2.3156190343538743
2.191949844360352,0.725,0.7448703071155753
2.2000019550323486,1.647,1.8545773881842695
2.212000608444214,1.255,1.006375648362532
2.22009801864624,1.137,1.0822244958095544
2.232959270477295,0.078,0.0851337359512164
2.240994691848755,2.49,2.7197224271456535
2.2534327507019043,1.333,1.4331125983736488
2.2610023021698,1.137,1.0857357590548637
2.2690505981445312,0.902,0.872384006131079
2.2820522785186768,2.647,2.3767850318487485
2.290050506591797,1.176,1.3124337450348527
2.302154541015625,1.078,1.1244715059032475
2.3102023601531982,0.412,0.3759935344701885
2.322214841842652,1.804,1.745217166164174
2.33121395111084,1.451,1.5396003147314858
2.3432183265686035,1.902,2.086226034139213
2.3514015674591064,2.118,2.0912699700895248
2.364039421081543,1.667,1.8049844415707048
2.3720462322235107,2.549,2.6188302795329266
2.3841872215271,1.824,1.513409160330639
2.3921921253204346,3.294,3.5275215496252574
2.400254249572754,2.098,2.112446523240924
2.4124550819396973,2.922,2.489699072512574
2.420970678329468,2.157,2.442906298701277
2.433530807495117,3.725,4.352342908080109
2.441534757614136,3.882,4.514612599195958
2.4540905952453613,4.765,4.89876568840648
2.462270021438598,3.922,3.439560613196887
2.4742703437805176,4.765,4.081779718938294
2.4822700023651123,2.235,2.4166418799924845
2.490270137786865,1.667,1.5801875248594708
2.5033304691314697,0.765,0.8176642961540483
2.511479616165161,1.157,0.9480325187642841
2.523477077484131,0.647,0.6924886435983375
2.5315427780151367,0.706,0.6126669574913639
2.543605327606201,0.0,0.0
2.5516061782836914,0.353,0.4122639212885678
2.564114809036255,0.804,0.6866230227312312
2.572116613388061,3.235,2.6462927165244037
2.585228204727173,3.882,4.186090443917825
2.5932767391204834,4.824,4.602100827199901
2.60527777671814,4.804,4.876077597946476
2.6133270263671875,4.824,3.965933458420333
2.6214492321014404,3.118,2.8424726643637372
2.6335299015045166,3.471,3.839706547038743
2.6425843238830566,1.098,1.0234113813823902
2.6541402339935303,1.333,1.446460032179226
2.662145137786865,0.216,0.197544103446385
2.675201892852783,1.98,2.3366388253534063
2.6833503246307373,0.078,0.06391440030443005
2.6913504600524902,1.176,1.3689087300552354
2.70335054397583,0.059,0.06168491100813506
2.7114832401275635,1.549,1.6546755601302534
2.7245302200317383,1.431,1.655024550548473
2.732532024383545,4.608,4.630938982996226
2.744593381881714,3.647,4.364507915324277
2.752803087234497,4.882,3.9331511235544148
2.76531982421875,4.51,4.044464851740564
2.7733154296875,4.902,4.052632135568035
2.781438112258911,4.353,3.812295009770976
2.793510913848877,4.902,4.301573490947117
2.801510810852051,4.902,4.487510584859167
2.8145101070404053,4.902,4.131562436454745
2.822510242462158,4.549,4.875279597929631
